Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
f1cc340bb0a4af43599985644eab69b1	E	123052320	NO-CRUSH-ROLLER 165X65X50	2016-06-01	1	-4506.85	22	-8.0
782fbd456ea7278b5bfb1485d636e836	E	107254210	FELT 46X35X10MM	2016-06-01	1	1865.95	22	100.0
782fbd456ea7278b5bfb1485d636e836	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-06-01	1	63655.44	22	12.0
782fbd456ea7278b5bfb1485d636e836	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-06-01	1	2500.75	22	1.0
782fbd456ea7278b5bfb1485d636e836	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-06-01	1	7309.89	22	2.0
782fbd456ea7278b5bfb1485d636e836	E	123052320	NO-CRUSH-ROLLER 165X65X50	2016-06-01	1	4371.65	22	8.0
ca803ea677fb545ef3207474e72891a6	E	150901101	COVER BL.1,5X87X87	2016-06-03	0	880.76	22	3.0
ca803ea677fb545ef3207474e72891a6	E	146581902	FLANGE D118X36,5	2016-06-03	0	2741.76	22	3.0
ca803ea677fb545ef3207474e72891a6	E	110991000	PACKING CHARGES (CARTON) 200X200X80	2016-06-03	0	192.37	22	1.0
14b65b8579c7cecf6102ac8d7bc8eba9	E	115204901	MOTOR SHAFT 118X221	2016-06-10	0	10829.64	23	1.0
14b65b8579c7cecf6102ac8d7bc8eba9	E	115175405	CARDAN SHAFT S=730 X=200	2016-06-10	0	21215.46	23	1.0
14b65b8579c7cecf6102ac8d7bc8eba9	E	115206101	DISK RD45X12LG	2016-06-10	0	939.02	23	1.0
14b65b8579c7cecf6102ac8d7bc8eba9	E	126079	KEY A 14X 9X 80	2016-06-10	0	40.67	23	1.0
14b65b8579c7cecf6102ac8d7bc8eba9	E	110991007	PACKING CHARGES (CARTON) 1100X200X200	2016-06-10	0	192.37	23	1.0
814dcde8149bcd523b2a67ca6ceb89c8	E	553374	SEALING ELEMENT RAD.288.5X260	2016-06-20	0	4958.09	25	6.0
814dcde8149bcd523b2a67ca6ceb89c8	E	118308700	PACKING CHARGES (CARTON) 330X163X172 MM	2016-06-20	0	192.37	25	1.0
f2b4871f95d627885587919210d9d777	E	170431760	MAIN SWITCH 630 A	2016-06-22	0	15653.34	25	1.0
f2b4871f95d627885587919210d9d777	E	170431721	TERMINAL COVER	2016-06-22	0	1076.15	25	2.0
f2b4871f95d627885587919210d9d777	E	110991003	PACKING CHARGES (CARTON) 360X360X250	2016-06-22	0	192.37	25	1.0
d9ac1ece61c888046e8d405c0cbeb4bf	E	104581529	SEALING RING 60X  50X  7	2016-06-24	0	8134.32	25	10.0
d9ac1ece61c888046e8d405c0cbeb4bf	E	104581519	STOP RING	2016-06-24	0	5662.97	25	10.0
d9ac1ece61c888046e8d405c0cbeb4bf	E	110991000	PACKING CHARGES (CARTON) 200X200X80	2016-06-24	0	192.37	25	1.0
48c40e0cc7ead1bef41038a20f792105	E	155448002	BHS-ACTIVE DECALCER 2,5L	2016-06-27	0	5733.87	26	4.0
48c40e0cc7ead1bef41038a20f792105	E	110991002	PACKING CHARGES (CARTON) 300X300X200	2016-06-27	0	192.37	26	1.0
9683dc0c9fb9c83f1710bf0e358b2a45	E	198301900	SPHERICAL PLAIN BEARING 80X120X55	2016-06-29	0	19107.13	26	4.0
9683dc0c9fb9c83f1710bf0e358b2a45	E	110991001	PACKING CHARGES (CARTON) 200X200X150	2016-06-29	0	192.37	26	1.0
d54cf834f3775245a032674d0ee6c81f	E	104581510	BRAKE LINING	2016-07-06	1	17017.49	27	32.0
d54cf834f3775245a032674d0ee6c81f	E	105406991	GRINDING WHEEL 50X11X19MM	2016-07-06	1	13061.63	27	10.0
d54cf834f3775245a032674d0ee6c81f	E	107254210	FELT 46X35X10MM	2016-07-06	1	3731.89	27	200.0
d54cf834f3775245a032674d0ee6c81f	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-07-06	1	42436.96	27	8.0
d54cf834f3775245a032674d0ee6c81f	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-07-06	1	20157.45	27	38.0
d54cf834f3775245a032674d0ee6c81f	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-07-06	1	3545.3	27	1.0
d54cf834f3775245a032674d0ee6c81f	E	109612522	SEALING LEDGE 5,5X65X2965	2016-07-06	1	1386.13	27	1.0
d54cf834f3775245a032674d0ee6c81f	E	150697601	PNEUMATIC CYLINDER 25X 40	2016-07-06	1	4744.84	27	1.0
ce4d6d8a9a48ed3691eaf9495c583b50	E	P030PA001	PACKING	2016-07-06	1	192.37	27	1.0
ce4d6d8a9a48ed3691eaf9495c583b50	E	P030FR001	FREIGHT CHARGES	2016-07-06	1	839.81	27	1.0
d339e2aa59a7929a4b9a3eda66f1a826	E	107833921	HYSYN V32 FOOD H1 200L	2016-07-15	0	86135.01	28	200.0
d339e2aa59a7929a4b9a3eda66f1a826	E	V00000019	PACKING CHARGES (EUR-PALLET) 1200X800X14	2016-07-15	0	412.21	28	1.0
1b929b17015e8b455bf664a29756237b	E	116904600	COLOUR FOR BOARD MARKING QUAL.NR.7100-93	2016-07-15	0	38727.33	28	50.0
50d7a3bcd05d9b1403ea79cb899f44a3	E	160607000	DRIVE ROLLER AB 1500	2016-07-19	1	31072.27	29	1.0
50d7a3bcd05d9b1403ea79cb899f44a3	E	127685700	SELF-ALIGNING ROLLER BEARING 50X100X31	2016-07-19	1	7978.78	29	2.0
50d7a3bcd05d9b1403ea79cb899f44a3	E	126024	KEY A  8X 7X 50	2016-07-19	1	19.79	29	1.0
50d7a3bcd05d9b1403ea79cb899f44a3	E	138856	CONICAL GREASE NIPPLE M10X1	2016-07-19	1	18.96	29	1.0
50d7a3bcd05d9b1403ea79cb899f44a3	E	V00000024	PACKING CHARGES (BOX)	2016-07-19	1	1374.04	29	1.0
308a88ad8f3f4e2322f85da12ec05ebd	E	122350	HEXAGONAL NUT M24	2016-07-19	0	43.69	29	2.0
